"site","watershed","ISCO_number","record_type","year","month","day","hour","season","julian_day","running_day_of_project","Ca_ueq_L","nmCa_ueq_L","Mg_flag","Mg_ueq_L","nmMg_ueq_L","K_flag","K_ueq_L","nmK_ueq_L","Na_ueq_L","nmNa_ueq_L","Si_flag","Si_mg_L","NH4_flag","NH4_ueq_L","Al_flag","Al_ppb","Al_org_flag","Al_org_ppb","total_N_flag","total_N_ppm","Cl_ueq_L","SO4_ueq_L","nmSO4_ueq_L","NO3_flag","NO3_ueq_L","DOC_flag","DOC_mg_L","DIC_flag","DIC_mg_L","ANC_ueq_L","sp_conductance_us_cm","discharge_L_sec","H_ueq_L","HCO3_ueq_L","pH_closed_cell","pH_air_eqll","pH_initial","pH_uneqll","apparent_color_flag","apparent_color_PCU","true_color_flag","true_color_PCU","total_P_flag","total_P_ppb","Comment"
"EB8","EB","14","ISCO",1990,12,5,4,"WINTER",339,1800,71,69,"",26,16,"",7.7,7,66,20,"",1.5,"<DL",1.4,,"264","","","",,53,94,89,"",22.4,"",2.7,"",,-2.4,25.6,36.52,5.62,,5.1,5.25,,"","",6,"",,"",,""
"WB3","WB","14","ISCO",1990,12,5,4,"WINTER",339,1800,115,113,"",44,32,"",11.8,11,75,24,"",1.7,"<DL",1.4,,"412","","","",,59,161,155,"",58.5,"",2.3,"",,-10.6,38.5,37.652,8.51,,4.89,5.07,,"","",7,"",,"",,""
"EB8","EB","","REG",1990,12,5,13,"WINTER",339.5,1800.54,75,73,"",27,16,"",6.9,6,66,17,"",1.6,"<DL",1.4,,"232","","56","",,57,99,93,"",20,"",2.1,"<RL",0.4,-3.5,25,17.694,5.37,1.61,5.12,5.27,,"","",8,"",,"",,""
"WB3","WB","","REG",1990,12,5,13,"WINTER",339.5,1800.54,116,114,"",44,33,"",9.7,9,77,25,"",1.8,"<DL",1.4,,"384","","72","",,60,155,149,"",55.7,"",1.6,"<RL",0.3,-7.9,37.3,18.656,8.91,1.11,4.99,5.05,,"","<RL",5,"",,"",,""
"WB3","WB","","REP",1990,12,5,13,"WINTER",339.5,1800.54,116,114,"",44,33,"",10,9,77,26,"",1.8,"<DL",1.4,,"388","","70","",,60,155,149,"",55.8,"",1.6,"<RL",0.3,-8.8,37.3,18.656,8.91,,,5.05,,"","",6,"",,"",,""
"EB8","EB","20","ISCO",1990,12,5,16,"WINTER",339.7,1800.67,73,71,"",26,16,"",6.1,5,66,19,"",1.5,"<DL",1.4,,"217","","","",,55,95,89,"",20.1,"",2.2,"",,0.2,25,15.91,3.8,,5.21,5.42,,"","<RL",5,"",,"",,""
"WB3","WB","20","ISCO",1990,12,5,16,"WINTER",339.7,1800.67,115,112,"",44,32,"",9.7,9,78,25,"",1.8,"<DL",1.4,,"344","","","",,62,155,149,"",57.8,"",1.9,"",,-6.6,36.9,15.91,6.61,,4.98,5.18,,"","<RL",5,"",,"",,""
"WB3","WB","","REG",1990,12,11,13,"WINTER",345,1806,105,102,"",40,28,"",6.9,6,84,30,"",2.3,"<DL",1.4,,"144","","39","",,62,127,121,"",38.1,"",1.5,"<RL",0.4,1.5,31.1,2.831,2.51,3.61,5.44,5.6,,"","<RL",3,"",,"",,""
"EB8","EB","","REG",1990,12,11,13,"WINTER",345.5,1806.54,80,78,"",29,16,"",5.6,4,77,22,"",1.9,"<DL",1.4,,"137","","54","",,64,103,96,"",12.5,"",1.8,"",0.5,2.9,24.9,2.236,2.34,4.78,5.51,5.63,,"","<RL",4,"",,"",,""
"WB3","WB","","DUP",1990,12,11,13,"WINTER",345.5,1806.54,105,102,"",40,28,"",7.2,6,84,31,"",2.3,"<DL",1.4,,"143","","37","",,62,128,122,"",38.3,"",1.3,"<RL",0.4,0.7,31.2,2.831,2.57,3.77,5.46,5.59,,"","<RL",4,"",,"",,""
"EB8","EB","4","ISCO",1990,12,14,16,"WINTER",348,1809,80,77,"",30,17,"",4.6,3,77,23,"",1.9,"<DL",1.4,,"134","","","",,63,104,97,"",12.6,"",1.6,"",,0.9,25.7,1.699,3.02,,5.45,5.52,,"","<RL",3,"",,"",,""
"WB3","WB","4","ISCO",1990,12,14,16,"WINTER",348,1809,102,100,"",40,28,"",6.9,6,86,31,"",2.4,"<DL",1.4,,"121","","","",,64,125,118,"",35.8,"",1.3,"",,1.9,31.2,2.52,2.51,,5.46,5.6,,"","<RL",3,"",,"",,""
"EB8","EB","8","ISCO",1990,12,16,16,"WINTER",350,1811,75,73,"",28,17,"",4.6,4,72,23,"",1.7,"<DL",1.4,,"134","","","",,57,97,91,"",13.8,"",1.9,"",,0.4,24.1,7.304,2.4,,5.41,5.62,,"","<RL",5,"",,"",,""
"WB3","WB","6","ISCO",1990,12,16,16,"WINTER",350,1811,101,99,"",40,29,"",6.9,6,82,31,"",2.1,"<DL",1.4,,"146","","","",,60,122,116,"",39.5,"",1.5,"",,0.3,31,7.587,3.39,,5.37,5.47,,"","<RL",4,"",,"",,""
"WB3","WB","","REG",1990,12,18,13,"WINTER",352,1813,104,102,"",40,29,"",7.4,6,84,32,"",2.2,"<DL",1.4,,"147","","37","",,60,125,119,"",41,"",1.3,"<RL",0.4,1.2,31.2,3.878,2.75,3.7,5.44,5.56,,"","<RL",2,"",,"",,""
"EB8","EB","","DUP",1990,12,18,13,"WINTER",352.5,1813.54,79,77,"",29,17,"",4.6,3,75,25,"",1.8,"<DL",1.4,,"132","","","",,59,100,94,"",15.4,"",1.6,"<RL",0.4,0.2,25,4.36,2.63,3.54,5.43,5.58,,"","",6,"",,"",,""
"EB8","EB","","REG",1990,12,18,13,"WINTER",352.5,1813.54,79,77,"",29,18,"",4.6,4,74,25,"",1.8,"<DL",1.4,,"131","","51","",,58,100,94,"",15.4,"",1.7,"",0.5,2,25,4.36,2.45,4.05,5.44,5.61,,"","<RL",5,"",,"",,""
"WB3","WB","","REP",1990,12,18,13,"WINTER",352.5,1813.54,104,102,"",40,28,"",6.9,6,84,31,"",2.2,"<DL",1.4,,"147","","37","",,62,125,119,"",41.5,"",1.4,"<RL",0.4,1.9,31.3,3.878,2.88,,,5.54,,"","<RL",2,"",,"",,""
"EB8","EB","1","ISCO",1990,12,18,16,"WINTER",352.7,1813.67,79,77,"",30,18,"",4.6,3,75,23,"",1.8,"<DL",1.4,,"150","","","",,60,99,93,"",15.7,"",1.7,"",,3.4,25.2,5.605,1.95,,5.53,5.71,,"","",6,"",,"",,""
"WB3","WB","1","ISCO",1990,12,18,16,"WINTER",352.7,1813.67,104,101,"",42,30,"",6.9,6,83,29,"",2.2,"<DL",1.4,,"144","","","",,62,124,118,"",39.9,"",1.5,"",,2.8,31,4.869,2.04,,5.58,5.69,,"","<RL",5,"",,"",,""
"EB8","EB","3","ISCO",1990,12,18,20,"WINTER",352.8,1813.83,75,73,"",29,18,"",5.1,4,70,24,"",1.6,"<DL",1.4,,"181","","","",,54,94,88,"",17.8,"",2.1,"",,-0.1,24.7,18.373,2.95,,5.42,5.53,,"","",9,"",,"",,""
"WB3","WB","2","ISCO",1990,12,18,20,"WINTER",352.8,1813.83,106,104,"",43,32,"",7.7,7,79,29,"",1.9,"<DL",1.4,,"224","","","",,58,128,122,"",45.5,"",1.8,"",,2.5,32.2,17.014,3.72,,5.48,5.43,,"","",7,"",,"",,""
"EB8","EB","5","ISCO",1990,12,18,24,"WINTER",353,1814,76,74,"",29,18,"",5.4,4,70,24,"",1.5,"<DL",1.4,,"248","","","",,54,97,91,"",22.5,"",2.3,"",,-0.4,25.5,30.575,3.98,,5.37,5.4,,"","",9,"",,"",,""
"WB3","WB","4","ISCO",1990,12,18,24,"WINTER",353,1814,111,109,"",44,33,"",7.2,6,78,28,"",1.8,"<DL",1.4,,"312","","","",,58,136,130,"",55.4,"",1.9,"",,-3.4,34.9,22.874,5.75,,5.22,5.24,,"","",6,"",,"",,""
"EB8","EB","7","ISCO",1990,12,19,4,"WINTER",353.2,1814.17,75,73,"",29,18,"",5.1,4,68,22,"",1.5,"<DL",1.4,,"232","","","",,53,97,92,"",23.1,"",2.2,"",,-5.8,25.4,29.442,4.57,,5.18,5.34,,"","",7,"",,"",,""
"WB3","WB","6","ISCO",1990,12,19,4,"WINTER",353.2,1814.17,115,113,"",45,34,"",7.7,7,78,28,"",1.8,"<DL",1.4,,"380","","","",,58,142,136,"",63.3,"",1.7,"",,-7.1,36.7,25.79,7.24,,5.05,5.14,,"","",6,"",,"",,""
"EB8","EB","11","ISCO",1990,12,19,12,"WINTER",353.5,1814.5,77,75,"",29,18,"",4.6,4,68,22,"",1.5,"<DL",1.4,,"220","","","",,54,98,92,"",22.3,"",2.1,"",,-1.1,25.4,17.694,4.17,,5.38,5.38,,"","",6,"",,"",,""
"WB3","WB","10","ISCO",1990,12,19,12,"WINTER",353.5,1814.5,117,115,"",46,35,"",7.7,7,79,29,"",1.8,"<DL",1.4,,"384","","","",,58,142,136,"",65,"",1.7,"",,-4.5,37.3,18.005,6.92,,5.13,5.16,,"","<RL",5,"",,"",,""
"EB8","EB","15","ISCO",1990,12,19,20,"WINTER",353.8,1814.83,77,75,"",29,18,"",5.1,4,69,21,"",1.6,"<DL",1.4,,"208","","","",,56,99,93,"",22.4,"",1.9,"",,0.1,25.3,11.72,3.72,,5.43,5.43,,"","<RL",5,"",,"",,""
"WB3","WB","14","ISCO",1990,12,19,20,"WINTER",353.8,1814.83,117,115,"",46,35,"",7.7,7,80,30,"",1.9,"<DL",1.4,,"352","","","",,58,139,133,"",62,"",1.5,"",,-4.4,36.6,12.23,6.46,,5.16,5.19,,"","<RL",5,"",,"",,""
"WB3","WB","","REG",1990,12,25,12,"WINTER",359,1820,110,108,"",44,32,"",7.2,6,80,29,"",1.9,"<DL",1.4,,"460","","43","",,59,143,137,"",56.5,"",1.7,"<RL",0.4,-6.9,36.4,11.72,8.32,1.35,5.04,5.08,,"","<RL",5,"",,"",,""
"WB3","WB","","DUP",1990,12,25,12,"WINTER",359.5,1820.5,111,109,"",44,32,"",7.7,6,82,28,"",1.9,"<DL",1.4,,"456","","44","",,63,146,139,"",57.5,"",1.7,"<RL",0.4,-6,36.3,11.72,7.59,1.31,5.04,5.12,,"","<RL",5,"",,"",,""
"EB8","EB","","REG",1990,12,25,13,"WINTER",359.5,1820.54,73,71,"",28,17,"",5.1,4,70,24,"",1.6,"<DL",1.4,,"244","","70","",,54,96,90,"",18,"",2.1,"<RL",0.4,-5.4,25,9.625,5.37,1.98,5.18,5.27,,"","<RL",5,"",,"",,""
"EB8","EB","","REP",1990,12,25,13,"WINTER",359.5,1820.54,73,71,"",28,17,"",4.9,4,69,22,"",1.6,"<DL",1.4,,"232","","70","",,55,99,93,"",18.8,"",2,"<RL",0.4,-3.8,25,9.625,5.01,,,5.3,,"","<RL",4,"",,"",,""
"EB8","EB","4","ISCO",1990,12,28,16,"WINTER",362.7,1823.67,76,73,"",29,17,"",5.4,4,74,19,"",1.8,"<DL",1.4,,"174","","","",,63,105,98,"",15,"",1.9,"",,-5.2,25.4,,3.63,,5.22,5.44,,"","<RL",3,"",,"",,""
"WB3","WB","4","ISCO",1990,12,28,16,"WINTER",362.7,1823.67,101,99,"",41,29,"",6.6,5,81,28,"",2.3,"<DL",1.4,,"207","","","",,62,132,126,"",43.1,"",1.4,"",,-2.9,32.3,,5.62,,5.23,5.25,,"","<RL",3,"",,"",,""
"EB8","EB","11","ISCO",1990,12,30,16,"WINTER",364.7,1825.67,75,73,"",29,17,"",4.6,3,71,20,"",1.7,"<DL",1.4,,"177","","","",,59,103,97,"",17.8,"",1.9,"",,-2.9,25.3,,3.72,,5.33,5.43,,"","<RL",3,"",,"",,""
"WB3","WB","6","ISCO",1990,12,30,16,"WINTER",364.7,1825.67,97,95,"",39,28,"",6.9,6,80,28,"",2.3,"<DL",1.4,,"177","","","",,61,128,122,"",39.8,"",1.5,"",,-5.2,31.3,,4.07,,5.25,5.39,,"","<RL",2,"",,"",,""
"EB8","EB","","REG",1991,1,2,14,"WINTER",2.58,1828.58,77,75,"",29,18,"",4.6,4,73,24,"",1.7,"<DL",1.4,,"162","","54","",,57,100,94,"",15.8,"",1.9,"<RL",0.4,0.8,24.9,3.114,2.34,3.08,5.33,5.63,,"","<RL",3,"",,"",,""
"WB3","WB","","REG",1991,1,2,14,"WINTER",2.58,1828.58,103,100,"",42,30,"",6.6,5,82,29,"",2.2,"<DL",1.4,,"191","","34","",,62,131,125,"",45.4,"",1.4,"<RL",0.4,-0.1,31.9,3.51,3.31,2.42,5.26,5.48,,"","<RL",3,"",,"",,""
"EB8","EB","","REG",1991,1,8,12,"WINTER",8.5,1834.5,83,81,"",30,18,"",5.1,4,79,23,"",1.9,"<DL",1.4,,"144","","54","",,65,105,98,"",14.1,"",1.6,"",0.6,1.1,25.8,1.104,1.78,4.91,5.42,5.75,,"","<RL",4,"",,"",,""
"WB3","WB","","DUP",1991,1,8,12,"WINTER",8.5,1834.5,100,98,"",39,27,"",6.6,5,85,31,"",2.5,"<DL",1.4,,"143","","39","",,63,122,115,"",38.3,"",1.2,"",0.5,-1.8,31,1.84,2.63,4.78,5.48,5.58,,"","<RL",2,"",,"",,""
"WB3","WB","","REG",1991,1,8,12,"WINTER",8.5,1834.5,102,99,"",41,29,"",6.6,5,87,32,"",2.6,"<DL",1.4,,"141","","33","",,64,122,115,"",38.3,"",1.2,"",0.5,-0.1,30.9,1.84,2.57,4.4,5.42,5.59,,"","<RL",2,"",,"",,""
"WB3","WB","","REG",1991,1,15,14,"WINTER",15.58,1841.58,93,90,"",38,26,"",7.2,6,86,32,"",2.7,"<DL",1.4,,"111","","35","",,63,115,108,"",31.9,"",1.1,"",0.6,1.4,29.3,1.076,1.66,5.33,5.42,5.78,,"","",6,"",,"",,""
"WB3","WB","","REP",1991,1,15,14,"WINTER",15.58,1841.58,93,91,"",39,27,"",7.2,6,85,33,"",2.7,"<DL",1.4,,"112","","35","",,61,114,108,"",31.6,"",1.1,"",0.6,1.1,29.3,1.076,1.66,6.91,5.54,5.78,,"","",6,"",,"",,""
"EB8","EB","","DUP",1991,1,15,15,"WINTER",15.6,1841.6,82,80,"",31,19,"",5.4,4,80,25,"",2.1,"<DL",1.4,,"132","","46","",,64,104,97,"",12.3,"",1.6,"",0.8,3.8,25.5,0.764,1.48,8.24,5.51,5.83,,"","<RL",3,"",,"",,""
"EB8","EB","","REG",1991,1,15,15,"WINTER",15.6,1841.6,83,80,"",31,19,"",5.9,5,81,26,"",2.1,"<DL",1.4,,"132","","52","",,65,105,98,"",12.7,"",1.8,"",0.8,4.6,25.5,0.764,1.32,8.86,5.54,5.88,,"","<RL",3,"",,"",,""
"WB3","WB","6","ISCO",1991,1,17,16,"WINTER",17.67,1843.67,93,90,"",39,27,"",6.6,5,84,30,"",2.5,"<DL",1.4,,"88","","","",,63,115,108,"",36.1,"",1.2,"",,3.3,28.2,5.492,1.66,,5.64,5.78,,"","<RL",1,"",,"",,""
"EB8","EB","","REG",1991,1,22,13,"WINTER",22.54,1848.54,81,79,"",31,20,"",4.6,4,75,25,"",2,"<DL",1.4,,"117","","46","",,58,102,96,"",18.5,"",1.4,"<RL",0.4,-0.1,25.7,1.274,2.34,4.27,5.51,5.63,,"","<RL",2,"",,"",,""
"EB8","EB","","REP",1991,1,22,13,"WINTER",22.54,1848.54,80,78,"",31,20,"",4.6,4,75,25,"",2,"<DL",1.4,,"119","","45","",,58,101,95,"",18.6,"",1.4,"<RL",0.4,1.4,25.7,1.274,2.09,4.09,5.5,5.68,,"","<RL",2,"",,"",,""
"WB3","WB","","DUP",1991,1,22,13,"WINTER",22.54,1848.54,97,95,"",42,30,"",6.1,5,83,30,"",2.5,"<DL",1.4,,"106","","33","",,62,117,111,"",40,"",1.2,"<RL",0.4,0.4,30.8,1.699,1.86,4.34,5.53,5.73,,"","<RL",1,"",,"",,""
"WB3","WB","","REG",1991,1,22,13,"WINTER",22.54,1848.54,97,95,"",42,30,"",6.1,5,83,32,"",2.5,"<DL",1.4,,"109","","35","",,60,115,109,"",39.5,"",1,"<RL",0.4,-0.2,30.4,1.699,1.86,4.34,5.53,5.73,,"","<RL",1,"",,"",,""
"EB8","EB","","REG",1991,1,29,12,"WINTER",29.5,1855.5,79,77,"",31,19,"",4.9,4,77,23,"",2,"<DL",1.4,,"120","","45","",,63,107,100,"",16.4,"",1.3,"",0.5,2.4,25,0.623,1.78,5.29,5.54,5.75,,"","<RL",2,"",,"",,""
"EB8","EB","","REP",1991,1,29,12,"WINTER",29.5,1855.5,79,77,"",31,19,"",5.1,4,77,24,"",1.9,"<DL",1.4,,"119","","45","",,62,107,101,"",16.5,"",1.3,"",0.5,2,25,0.623,2,5.4,5.56,5.7,,"","<RL",2,"",,"",,""
"WB3","WB","","REG",1991,1,29,12,"WINTER",29.5,1855.5,93,90,"",40,28,"",6.9,6,86,32,"",2.5,"<RL",2.77,,"93","","30","",,63,116,109,"",36.5,"",1.1,"",0.5,3.2,28.7,1.076,1.74,5.71,5.61,5.76,,"","<RL",1,"",,"",,""
"WB3","WB","6","ISCO",1991,2,3,16,"WINTER",34.67,1860.67,91,88,"",40,28,"",6.6,5,86,31,"",2.6,"<DL",1.4,,"82","","","",,64,115,108,"",36,"",1.2,"",,4.2,27.6,1.076,1.23,,5.79,5.91,,"","<RL",1,"",,"",,""
"EB8","EB","","REG",1991,2,5,12,"WINTER",36.5,1862.5,81,79,"",32,20,"",5.4,4,79,25,"",2,"<DL",1.4,,"104","","46","",,63,102,95,"",16.7,"",1.4,"",0.6,4.2,24.8,0.906,1.35,5.14,5.46,5.87,,"","<RL",2,"",,"",,""
"WB3","WB","","DUP",1991,2,5,12,"WINTER",36.5,1862.5,92,90,"",40,28,"",6.6,5,85,30,"",2.6,"<DL",1.4,,"79","","31","",,64,115,108,"",36.8,"",1,"",0.5,2.8,28.2,1.076,1.15,6.57,5.65,5.94,,"","<RL",1,"",,"",,""
"WB3","WB","","REG",1991,2,5,12,"WINTER",36.5,1862.5,92,89,"",40,28,"",6.6,5,84,30,"",2.6,"<DL",1.4,,"80","","27","",,63,113,106,"",36.8,"",1.1,"",0.5,3.7,28.1,1.076,1.12,6.97,5.66,5.95,,"","<RL",1,"",,"",,""
"WB3","WB","6","ISCO",1991,2,10,16,"WINTER",41.67,1867.67,92,90,"",40,28,"",6.9,6,87,33,"",2.6,"<DL",1.4,,"69","","","",,63,116,109,"",40.8,"",1.2,"",,5.6,28,1.274,1.07,,5.69,5.97,,"","<RL",3,"",,"",,""
"EB8","EB","","DUP",1991,2,12,11,"WINTER",43.46,1869.46,80,78,"",31,19,"",4.9,4,77,24,"",2,"<DL",1.4,,"106","","46","",,62,110,104,"",16.4,"",1.3,"",0.5,2.1,25.4,0.906,1.62,4.12,5.37,5.79,,"","<RL",1,"",,"",,""
"EB8","EB","","REG",1991,2,12,11,"WINTER",43.46,1869.46,80,78,"",32,20,"",4.9,4,78,25,"",2,"<DL",1.4,,"108","","43","",,62,112,106,"",18.6,"",1.3,"",0.5,3.1,25.2,0.906,1.51,6.32,5.59,5.82,,"","<RL",2,"",,"",,""
"WB3","WB","","REG",1991,2,12,11,"WINTER",43.46,1869.46,94,91,"",42,30,"",6.6,5,87,32,"",2.6,"<DL",1.4,,"82","","32","",,64,118,111,"",38.5,"",1.2,"",0.5,4.4,28.8,1.076,1.1,6.97,5.66,5.96,,"","<RL",1,"",,"",,""
"WB3","WB","","REP",1991,2,12,11,"WINTER",43.46,1869.46,94,91,"",43,30,"",6.6,5,87,31,"",2.6,"<DL",1.4,,"82","","30","",,65,116,109,"",36.4,"",1.2,"",0.5,4.1,28.3,1.076,1.2,9.71,5.85,5.92,,"","<RL",2,"",,"",,""
"WB3","WB","6","ISCO",1991,2,17,16,"WINTER",48.67,1874.67,95,92,"",43,30,"",6.9,6,88,31,"",2.6,"<DL",1.4,,"63","","","",,66,116,109,"",40.7,"",1.2,"",,4.4,28.6,0.906,1.12,,5.81,5.95,,"","<RL",2,"",,"",,""
"EB8","EB","","REG",1991,2,20,14,"WINTER",51.58,1877.58,87,85,"",34,22,"",5.9,5,77,26,"",1.7,"<DL",1.4,,"98","","38","",,60,108,102,"",25.5,"",1.5,"",0.6,4.5,25.8,2.831,1.26,6.96,5.62,5.9,,"","<RL",2,"",,"",,""
"WB3","WB","","DUP",1991,2,20,14,"WINTER",51.58,1877.58,96,94,"",43,31,"",7.7,7,83,31,"",2.2,"<DL",1.4,,"73","","26","",,60,115,109,"",43.2,"",1.1,"",0.5,4.9,29,2.236,0.89,8.43,5.74,6.05,,"","<RL",1,"",,"",,""
"WB3","WB","","REG",1991,2,20,14,"WINTER",51.58,1877.58,98,96,"",43,31,"",7.7,7,83,31,"",2.2,"<DL",1.4,,"73","","33","",,61,117,111,"",44.8,"",1.2,"",0.5,3.8,29,2.236,0.98,8.43,5.74,6.01,,"","<RL",1,"",,"",,""
"EB8","EB","4","ISCO",1991,2,22,16,"WINTER",53.67,1879.67,85,83,"",32,20,"",5.4,4,75,24,"",1.8,"<DL",1.4,,"94","","","",,60,106,100,"",22.5,"",1.5,"",,4.2,25.5,1.699,1.15,,5.66,5.94,,"","<RL",2,"",,"",,""
"WB3","WB","4","ISCO",1991,2,22,16,"WINTER",53.67,1879.67,95,93,"",42,30,"",7.2,6,83,32,"",2.3,"<DL",1.4,,"65","","","",,59,109,103,"",40.1,"",1.2,"",,6.5,27.8,1.415,0.87,,5.75,6.06,,"","<RL",3,"",,"",,""
"EB8","EB","6","ISCO",1991,2,24,16,"WINTER",55.67,1881.67,85,83,"",33,21,"",5.4,4,78,24,"",1.9,"<DL",1.4,,"90","","","",,63,107,100,"",21.8,"",1.4,"",,3,26,1.274,1.2,,5.61,5.92,,"","<RL",2,"",,"",,""
"WB3","WB","6","ISCO",1991,2,24,16,"WINTER",55.67,1881.67,97,94,"",43,30,"",6.9,6,84,29,"",2.4,"<DL",1.4,,"62","","","",,64,115,108,"",42.4,"",1.1,"",,7,29.3,1.076,0.72,,5.79,6.14,,"","<RL",3,"",,"",,""
"WB3","WB","","REG",1991,2,26,13,"WINTER",57.54,1883.54,94,92,"",42,29,"",7.2,6,86,29,"",2.5,"<DL",1.4,,"65","","31","",,66,115,108,"",42.2,"",1.1,"",0.5,7.2,30.1,0.906,0.81,6.83,5.67,6.09,,"","<RL",1,"",,"",,""
"WB3","WB","","REP",1991,2,26,13,"WINTER",57.54,1883.54,95,92,"",42,29,"",7.2,6,86,30,"",2.5,"<DL",1.4,,"64","","31","",,65,115,108,"",41.3,"",1.1,"",0.5,7.2,30,0.906,0.83,9.71,5.85,6.08,,"","<RL",1,"",,"",,""
"EB8","EB","","REG",1991,2,26,14,"WINTER",57.58,1883.58,82,80,"",32,20,"",5.4,4,79,24,"",1.9,"<DL",1.4,,"94","","36","",,64,108,101,"",20.7,"",1.1,"",0.5,5.4,26,0.906,1.17,7.38,5.66,5.93,,"","<RL",2,"",,"",,""
"EB8","EB","4","ISCO",1991,3,1,16,"SPRING",60.67,1886.67,85,82,"",33,20,"",5.4,4,81,24,"",2,"<DL",1.4,,"102","","","",,66,109,102,"",19.2,"",1.4,"",,8.8,25.6,0.764,1,,5.83,6,,"","<RL",3,"",,"",,""
"WB3","WB","4","ISCO",1991,3,1,16,"SPRING",60.67,1886.67,96,93,"",42,30,"",6.9,6,86,31,"",2.6,"<DL",1.4,,"68","","","",,64,114,107,"",38.9,"",1,"",,10.4,29,0.906,0.6,,5.95,6.22,,"","<RL",3,"",,"",,""
"EB8","EB","5","ISCO",1991,3,2,14,"SPRING",61.58,1887.58,83,81,"",32,22,"",8.2,7,76,29,"",1.4,"<DL",1.4,,"137","","","",,54,95,89,"",29.9,"",2.1,"",,5.6,25.8,10.503,1.86,,5.59,5.73,,"","",8,"",,"",,""
"WB3","WB","5","ISCO",1991,3,2,14,"SPRING",61.58,1887.58,86,84,"",38,28,"",9.2,8,71,26,"",1.7,"<DL",1.4,,"105","","","",,52,98,93,"",38.5,"",1.9,"",,9.2,25.9,7.417,0.83,,5.84,6.08,,"","",9,"",,"",,""
"EB8","EB","6","ISCO",1991,3,2,16,"SPRING",61.67,1887.67,75,73,"",30,20,"",8.2,7,67,24,"",1.3,"<DL",1.4,,"222","","","",,50,91,86,"",34.1,"",2.4,"",,2.1,24.5,44.164,3.63,,5.33,5.44,,"","",10,"",,"",,""
"WB3","WB","6","ISCO",1991,3,2,16,"SPRING",61.67,1887.67,95,93,"",40,31,"",9.2,8,69,26,"",1.6,"<DL",1.4,,"141","","","",,50,104,99,"",48.8,"",2.1,"",,10.5,27,20.496,1.17,,5.73,5.93,,"","",11,"",,"",,""
"EB8","EB","7","ISCO",1991,3,2,18,"SPRING",61.75,1887.75,73,71,"",30,20,"",7.4,6,65,22,"",1.3,"<DL",1.4,,"266","","","",,50,92,87,"",33.8,"",2.5,"",,0.6,24.7,59.734,4.57,,5.29,5.34,,"","",10,"",,"",,""
"WB3","WB","7","ISCO",1991,3,2,18,"SPRING",61.75,1887.75,105,103,"",44,33,"",10.5,9,70,24,"",1.6,"<RL",3.88,,"266","","","",,53,129,124,"",61.2,"",1.9,"",,-0.5,32.4,34.821,4.57,,5.25,5.34,,"","",11,"",,"",,""
"EB8","EB","8","ISCO",1991,3,2,20,"SPRING",61.83,1887.83,72,71,"",30,20,"",6.6,6,64,22,"",1.4,"<DL",1.4,,"292","","","",,49,94,89,"",34.8,"",2.5,"",,-0.9,24.9,57.186,5.37,,5.24,5.27,,"","",10,"",,"",,""
"WB3","WB","8","ISCO",1991,3,2,20,"SPRING",61.83,1887.83,111,109,"",48,37,"",13.8,13,73,26,"",1.6,"",11.1,,"570","","","",,55,168,162,"",79.4,"",2.1,"",,-4.8,40.9,70.209,9.33,,4.98,5.03,,"","",8,"",,"",,""
"EB8","EB","12","ISCO",1991,3,3,4,"SPRING",62.17,1888.17,73,72,"",30,21,"",6.4,6,63,23,"",1.3,"<DL",1.4,,"296","","","",,47,95,90,"",41.3,"",2.2,"",,-1.4,25.4,43.88,5.5,,5.2,5.26,,"","",8,"",,"",,""
"WB3","WB","12","ISCO",1991,3,3,4,"SPRING",62.17,1888.17,117,115,"",51,40,"",11,10,75,27,"",1.6,"<RL",4.99,,"588","","","",,56,162,156,"",85.8,"",1.8,"",,-4.2,40.7,31.707,8.91,,5,5.05,,"","",6,"",,"",,""
"EB8","EB","16","ISCO",1991,3,3,12,"SPRING",62.5,1888.5,74,73,"",30,20,"",6.4,5,64,23,"",1.3,"<DL",1.4,,"278","","","",,48,95,90,"",40.7,"",2,"",,-0.9,25.3,32.556,5.01,,5.23,5.3,,"","",7,"",,"",,""
"WB3","WB","16","ISCO",1991,3,3,12,"SPRING",62.5,1888.5,117,115,"",49,39,"",10.5,9,73,27,"",1.6,"<RL",2.77,,"576","","","",,54,160,154,"",87.8,"",1.7,"",,-5.4,40,31.141,9.55,,4.97,5.02,,"","<RL",4,"",,"",,""
"EB8","EB","23","ISCO",1991,3,3,24,"SPRING",63,1889,79,77,"",30,21,"",5.9,5,66,25,"",1.4,"<DL",1.4,,"232","","","",,48,95,90,"",40.6,"",1.8,"",,0,25.4,15.457,3.98,,5.33,5.4,,"","",6,"",,"",,""
"WB3","WB","23","ISCO",1991,3,3,24,"SPRING",63,1889,121,119,"",50,39,"",9.7,9,75,28,"",1.7,"<DL",1.4,,"454","","","",,55,151,145,"",87.1,"",1.5,"",,-3.4,39.2,14.948,7.76,,5.07,5.11,,"","<RL",3,"",,"",,""
"EB8","EB","24","ISCO",1991,3,4,4,"SPRING",63.17,1889.17,78,76,"",30,21,"",6.1,5,65,23,"",1.4,"<DL",1.4,,"220","","","",,49,96,91,"",40.6,"",1.8,"",,-0.8,24.8,12.173,4.07,,5.29,5.39,,"","<RL",5,"",,"",,""
